"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"1","16/02/2024","Between October and December 2023","Between October and December 2023","TAG-70 a.k.a. Winter Vivern, TA473 and UAC0114","Government and military organizations in Georgia, Poland, and Ukraine and Iran embassies in Europe","Researchers from Recorded Future uncover a campaign carried out by TAG-70, a threat actors operating with interests aligned to Belarus and Russia that likely exploited cross-site scripting (XSS) vulnerabilities in CVE-2023-43770 Roundcube webmail servers to target over 80 organizations.","XSS","Public admin and defence, social security","Cyber Espionage","BY GE UA","Link"
"2","16/02/2024","Since August 2023","Since August 2023","?","Crypto users","Researchers from Cisco reveal the details of Agniane Stealer, an information-stealing malware mainly targeting the cryptocurrency wallets of its victims.","Malware","Fintech","Cyber Crime",">1","Link"
"3","18/02/2024","18/02/2024","18/02/2024","Threat actors from Russia","Several popular Ukrainian media outlets including Ukrainska Pravda and Liga.net","Russian hackers attacked several popular Ukrainian media outlets, posting fake news related to the war.","Account Takeover","Information and communication","Cyber Warfare","UA","Link"
"4","18/02/2024","17/02/2024","17/02/2024","?","El Al plane flying from Phuket to Ben-Gurion","""Hostile elements"" attempt to take over the communication network of an El Al plane flying from Phuket to Ben-Gurion Airport and divert it from its destination.","Unknown","Transportation and storage","Cyber Warfare","IL","Link"
"5","19/02/2024","Since at least November 2023","During November 2023","?","Android users in the UK, Germany, Spain, Slovakia, Slovenia, and the Czech Republic.","Researchers from ThreatFabric discover five campaigns of the Anatsa banking trojan aimed at users in the UK, Germany, Spain, Slovakia, Slovenia, and the Czech Republic.","Malware","Finance and insurance","Cyber Crime","CZ DE ES GB SI SK","Link"
"6","19/02/2024","Since 14/02/2024","14/02/2024","?","Vulnerable WordPress sites","Researchers from Patchstack reveal that threat actors are actively exploiting CVE-2024-25600, a critical remote code execution (RCE) flaw impacting the Bricks Builder Theme to run malicious PHP code on vulnerable sites.","CVE-2024-25600 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"7","19/02/2024","During the end of 2022","During the end of 2022","Threat actor from North Korea","Undisclosed research center for maritime and shipping technologies","Germany's federal intelligence agency (BfV) and South Korea's National Intelligence Service (NIS) warn of an ongoing cyber-espionage operation targeting the global defense sector on behalf of the North Korean government.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","N/A","Link"
"8","19/02/2024","-","-","Lazarus","Organization in the defense sector","Germany's federal intelligence agency (BfV) and South Korea's National Intelligence Service (NIS) warn that Lazarus group's ""Operation Dream Job,"" was also used against the defense sector.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","N/A","Link"
"9","19/02/2024","'Recently'","'Recently'","?","Users in the cryptocurrency space","Researchers from Resecurity identify an increasing trend of cryptocurrency counterfeiting, with several tokens impersonating major brands, government organizations and national fiat currencies.","Scam","Fintech","Cyber Crime",">1","Link"
"10","19/02/2024","19/02/2024","19/02/2024","Anonymous Sudan","University of Cambridge","The University of Cambridge is hit with a DDoS attack. The Anonymous Sudan group claims responsibility for the attack.","DDoS","Education","Hacktivism","GB","Link"
